"","SampleID","start_date","species","genotype","inoculum","comm","slope","lag","LDT"
"5012","2023_03_21_LA1348_107_ss","2023_03_21","S. pimpinellifolium","LA1348","ss","ok",0.00087473,1711.146,6.675082
"5013","2023_03_21_LA1348_109_ss","2023_03_21","S. pimpinellifolium","LA1348","ss","ok",0.0012269,1912.019,6.336752
"5014","2023_03_21_LA1348_111_ss","2023_03_21","S. pimpinellifolium","LA1348","ss","ok",0.0011566,2784.079,6.395758
"5015","2023_03_21_LA1348_112_ss","2023_03_21","S. pimpinellifolium","LA1348","ss","ok",0.0016298,1665.226,6.052785
"5016","2023_03_21_LA1348_113_ss","2023_03_21","S. pimpinellifolium","LA1348","ss","ok",0.0012414,2886.776,6.325003
"5017","2023_03_21_LA1348_114_ss","2023_03_21","S. pimpinellifolium","LA1348","ss","f",NA,NA,NA
"5018","2023_03_21_LA1348_115_ss","2023_03_21","S. pimpinellifolium","LA1348","ss","ok",0.00034109,2423.031,7.616851
"5019","2023_03_21_LA1348_116_ss","2023_03_21","S. pimpinellifolium","LA1348","ss","ok",0.0011086,1526.875,6.438144
"5020","2023_03_21_LA1348_117_ss","2023_03_21","S. pimpinellifolium","LA1348","ss","f",NA,NA,NA
"5021","2023_03_21_LA1348_118_ss","2023_03_21","S. pimpinellifolium","LA1348","ss","ok",0.0010799,2443.449,6.464374
"5022","2023_03_21_LA1348_119_ss","2023_03_21","S. pimpinellifolium","LA1348","ss","ok",0.00059395,2355.881,7.062202
"5023","2023_03_21_LA1348_120_ss","2023_03_21","S. pimpinellifolium","LA1348","ss","f",NA,NA,NA
"5024","2023_03_21_LA1348_121_ss","2023_03_21","S. pimpinellifolium","LA1348","ss","ok",0.0014193,1636.65,6.191079
"5025","2023_03_21_LA1348_122_ss","2023_03_21","S. pimpinellifolium","LA1348","ss","ok",0.0011343,1654.455,6.415227
"5026","2023_03_21_LA1348_123_ss","2023_03_21","S. pimpinellifolium","LA1348","ss","ok",0.0014032,2043.968,6.202487
"5027","2023_03_21_LA1348_124_ss","2023_03_21","S. pimpinellifolium","LA1348","ss","f",NA,NA,NA
"5028","2023_03_21_LA1348_125_ss","2023_03_21","S. pimpinellifolium","LA1348","ss","ok",0.00092098,1936.86,6.623559
"5029","2023_03_21_LA1348_126_ss","2023_03_21","S. pimpinellifolium","LA1348","ss","f",NA,NA,NA
"5030","2023_03_21_LA1348_127_ss","2023_03_21","S. pimpinellifolium","LA1348","ss","f",NA,NA,NA
"5031","2023_03_21_LA1348_128_ss","2023_03_21","S. pimpinellifolium","LA1348","ss","ok",0.0006104,2482.475,7.034883
"5032","2023_03_21_LA1348_129_ss","2023_03_21","S. pimpinellifolium","LA1348","ss","f",NA,NA,NA
"5033","2023_03_21_LA1348_132_ss","2023_03_21","S. pimpinellifolium","LA1348","ss","ok",0.00091945,2416.537,6.625222
"5034","2023_03_21_LA1348_134_ss","2023_03_21","S. pimpinellifolium","LA1348","ss","ok",0.00062145,1965.894,7.016942
"5035","2023_03_21_LA1348_135_ss","2023_03_21","S. pimpinellifolium","LA1348","ss","ok",0.0013232,2034.617,6.261189
"5036","2023_03_21_LA1374_162_ss","2023_03_21","S. pimpinellifolium","LA1374","ss","ok",0.00065991,3227.458,6.956894
"5037","2023_03_21_LA1374_163_ss","2023_03_21","S. pimpinellifolium","LA1374","ss","ok",0.0012343,1692.041,6.330738
"5038","2023_03_21_LA1374_164_ss","2023_03_21","S. pimpinellifolium","LA1374","ss","ok",0.00051924,2785.076,7.196631
"5039","2023_03_21_LA1374_165_ss","2023_03_21","S. pimpinellifolium","LA1374","ss","ok",0.0003596,3415.122,7.564005
"5040","2023_03_21_LA1374_166_ss","2023_03_21","S. pimpinellifolium","LA1374","ss","ok",0.0012923,1546.194,6.284819
"5041","2023_03_21_LA1374_167_ss","2023_03_21","S. pimpinellifolium","LA1374","ss","ok",0.0015424,1745.414,6.107903
"5042","2023_03_21_LA1374_168_ss","2023_03_21","S. pimpinellifolium","LA1374","ss","f",NA,NA,NA
"5043","2023_03_21_LA1374_169_ss","2023_03_21","S. pimpinellifolium","LA1374","ss","ok",0.0012167,1504.177,6.3451
"5044","2023_03_21_LA1374_171_ss","2023_03_21","S. pimpinellifolium","LA1374","ss","ok",0.001355,1474.835,6.237441
"5045","2023_03_21_LA1374_172_ss","2023_03_21","S. pimpinellifolium","LA1374","ss","ok",0.001302,2493.149,6.277341
"5046","2023_03_21_LA1374_173_ss","2023_03_21","S. pimpinellifolium","LA1374","ss","f",NA,NA,NA
"5047","2023_03_21_LA1374_174_ss","2023_03_21","S. pimpinellifolium","LA1374","ss","f",NA,NA,NA
"5048","2023_03_21_LA1374_175_ss","2023_03_21","S. pimpinellifolium","LA1374","ss","ok",0.0012198,1564.376,6.342555
"5049","2023_03_21_LA1374_177_ss","2023_03_21","S. pimpinellifolium","LA1374","ss","f",NA,NA,NA
"5050","2023_03_21_LA1374_178_ss","2023_03_21","S. pimpinellifolium","LA1374","ss","f",NA,NA,NA
"5051","2023_03_21_LA1374_179_ss","2023_03_21","S. pimpinellifolium","LA1374","ss","f",NA,NA,NA
"5052","2023_03_21_LA1374_180_ss","2023_03_21","S. pimpinellifolium","LA1374","ss","ok",0.0013759,1466.812,6.222134
"5053","2023_03_21_LA1374_181_ss","2023_03_21","S. pimpinellifolium","LA1374","ss","ok",0.0011832,2206.474,6.37302
"5054","2023_03_21_LA1374_183_ss","2023_03_21","S. pimpinellifolium","LA1374","ss","f",NA,NA,NA
"5055","2023_03_21_LA1374_184_ss","2023_03_21","S. pimpinellifolium","LA1374","ss","f",NA,NA,NA
"5056","2023_03_21_LA1374_185_ss","2023_03_21","S. pimpinellifolium","LA1374","ss","f",NA,NA,NA
"5057","2023_03_21_LA1374_186_ss","2023_03_21","S. pimpinellifolium","LA1374","ss","ok",0.00090757,2754.888,6.638227
"5058","2023_03_21_LA1374_187_ss","2023_03_21","S. pimpinellifolium","LA1374","ss","ok",0.0010154,2716.924,6.52596
"5059","2023_03_21_LA1374_189_ss","2023_03_21","S. pimpinellifolium","LA1374","ss","ok",0.0018215,1483.658,5.941582
"5060","2023_03_21_LA1374_190_ss","2023_03_21","S. pimpinellifolium","LA1374","ss","ok",0.00043137,4222.845,7.382031
"5061","2023_03_21_LA1374_191_ss","2023_03_21","S. pimpinellifolium","LA1374","ss","f",NA,NA,NA
"5062","2023_03_21_LA1374_192_ss","2023_03_21","S. pimpinellifolium","LA1374","ss","ok",0.00076412,3036.782,6.810273
"5063","2023_03_21_LA1374_194_ss","2023_03_21","S. pimpinellifolium","LA1374","ss","ok",0.0018424,1822.548,5.930173
"5064","2023_03_21_LA1374_196_ss","2023_03_21","S. pimpinellifolium","LA1374","ss","ok",0.00086618,2226.021,6.684905
"5065","2023_03_21_LA1374_197_ss","2023_03_21","S. pimpinellifolium","LA1374","ss","ok",0.0013968,1664.137,6.207058
"5066","2023_03_21_LA1374_199_ss","2023_03_21","S. pimpinellifolium","LA1374","ss","ok",0.0014358,1855.523,6.17952
"5067","2023_03_21_LA1593_31_ss","2023_03_21","S. pimpinellifolium","LA1593","ss","ok",0.001279,1927.755,6.295164
"5068","2023_03_21_LA1593_32_ss","2023_03_21","S. pimpinellifolium","LA1593","ss","ok",0.00075024,1803.074,6.828604
"5069","2023_03_21_LA1593_33_ss","2023_03_21","S. pimpinellifolium","LA1593","ss","ok",0.0013008,1444.925,6.278263
"5070","2023_03_21_LA1593_34_ss","2023_03_21","S. pimpinellifolium","LA1593","ss","f",NA,NA,NA
"5071","2023_03_21_LA1593_35_ss","2023_03_21","S. pimpinellifolium","LA1593","ss","ok",0.00097646,2063.334,6.565064
"5072","2023_03_21_LA1593_36_ss","2023_03_21","S. pimpinellifolium","LA1593","ss","ok",0.00081759,1464.06,6.742637
"5073","2023_03_21_LA1593_37_ss","2023_03_21","S. pimpinellifolium","LA1593","ss","ok",0.0010178,2502.994,6.523599
"5074","2023_03_21_LA1593_38_ss","2023_03_21","S. pimpinellifolium","LA1593","ss","ok",0.00089072,2286.865,6.656968
"5075","2023_03_21_LA1593_39_ss","2023_03_21","S. pimpinellifolium","LA1593","ss","ok",0.0006826,1451.971,6.923089
"5076","2023_03_21_LA1593_40_ss","2023_03_21","S. pimpinellifolium","LA1593","ss","ok",0.0012086,1852.443,6.35178
"5077","2023_03_21_LA1593_41_ss","2023_03_21","S. pimpinellifolium","LA1593","ss","ok",0.00077493,2008.186,6.796225
"5078","2023_03_21_LA1593_42_ss","2023_03_21","S. pimpinellifolium","LA1593","ss","ok",0.0010937,1945.309,6.451676
"5079","2023_03_21_LA1593_43_ss","2023_03_21","S. pimpinellifolium","LA1593","ss","ok",0.00073082,1449.686,6.85483
"5080","2023_03_21_LA1593_44_ss","2023_03_21","S. pimpinellifolium","LA1593","ss","ok",0.0007904,1217.179,6.776458
"5081","2023_03_21_LA1593_45_ss","2023_03_21","S. pimpinellifolium","LA1593","ss","ok",0.000641,1445.452,6.985968
"5082","2023_03_21_LA1593_46_ss","2023_03_21","S. pimpinellifolium","LA1593","ss","ok",0.00085547,1393.209,6.697347
"5083","2023_03_21_LA1593_47_ss","2023_03_21","S. pimpinellifolium","LA1593","ss","ok",0.00033774,2436.029,7.626721
"5084","2023_03_21_LA1593_48_ss","2023_03_21","S. pimpinellifolium","LA1593","ss","ok",0.00086913,1374.165,6.681505
"5085","2023_03_21_LA1593_49_ss","2023_03_21","S. pimpinellifolium","LA1593","ss","ok",0.00090811,958.8339,6.637632
"5086","2023_03_21_LA1593_50_ss","2023_03_21","S. pimpinellifolium","LA1593","ss","ok",0.0007924,955.8575,6.773931
"5087","2023_03_21_LA1593_51_ss","2023_03_21","S. pimpinellifolium","LA1593","ss","ok",0.00090899,1096.389,6.636664
"5088","2023_03_21_LA1593_52_ss","2023_03_21","S. pimpinellifolium","LA1593","ss","f",NA,NA,NA
"5089","2023_03_21_LA1593_53_ss","2023_03_21","S. pimpinellifolium","LA1593","ss","ok",0.00085005,2283.832,6.703702
"5090","2023_03_21_LA1593_54_ss","2023_03_21","S. pimpinellifolium","LA1593","ss","ok",0.0010914,917.0558,6.453781
"5091","2023_03_21_LA1593_55_ss","2023_03_21","S. pimpinellifolium","LA1593","ss","ok",0.00077758,2184.353,6.792811
"5092","2023_03_21_LA1593_56_ss","2023_03_21","S. pimpinellifolium","LA1593","ss","ok",0.0011649,2029.025,6.388607
"5093","2023_03_21_LA1593_57_ss","2023_03_21","S. pimpinellifolium","LA1593","ss","ok",0.001041,902.1882,6.501061
"5094","2023_03_21_LA1593_58_ss","2023_03_21","S. pimpinellifolium","LA1593","ss","ok",0.0015057,1853.882,6.131984
"5095","2023_03_21_LA1593_59_ss","2023_03_21","S. pimpinellifolium","LA1593","ss","ok",0.00065752,2141.891,6.960522
"5096","2023_03_21_LA1593_60_ss","2023_03_21","S. pimpinellifolium","LA1593","ss","ok",0.0010077,2262.132,6.533572
"5097","2023_03_21_LA1593_61_ss","2023_03_21","S. pimpinellifolium","LA1593","ss","ok",0.0009256,1681.398,6.618555
"5098","2023_03_21_LA1593_62_ss","2023_03_21","S. pimpinellifolium","LA1593","ss","ok",0.00067548,1483.105,6.933574
"5099","2023_03_21_LA1593_63_ss","2023_03_21","S. pimpinellifolium","LA1593","ss","ok",0.00069728,1253.62,6.901811
"5100","2023_03_21_LA1593_64_ss","2023_03_21","S. pimpinellifolium","LA1593","ss","ok",0.0004543,2028.798,7.33024
"5101","2023_03_21_LA1593_65_ss","2023_03_21","S. pimpinellifolium","LA1593","ss","ok",0.00077239,1506.107,6.799508
"5102","2023_03_21_LA1593_66_ss","2023_03_21","S. pimpinellifolium","LA1593","ss","ok",0.0010214,1424.988,6.520068
"5103","2023_03_21_LA1593_67_ss","2023_03_21","S. pimpinellifolium","LA1593","ss","ok",0.00093307,1847.312,6.610517
"5104","2023_03_21_LA1593_68_ss","2023_03_21","S. pimpinellifolium","LA1593","ss","ok",0.0007633,1114.52,6.811346
"5105","2023_03_21_LA1593_69_ss","2023_03_21","S. pimpinellifolium","LA1593","ss","ok",0.00072053,1211.816,6.869011
"5106","2023_03_21_LA1593_70_ss","2023_03_21","S. pimpinellifolium","LA1593","ss","ok",0.00094374,1725.829,6.599147
"5107","2023_03_21_LA1593_71_ss","2023_03_21","S. pimpinellifolium","LA1593","ss","ok",0.0007788,1861.773,6.791243
"5108","2023_03_21_LA1593_72_ss","2023_03_21","S. pimpinellifolium","LA1593","ss","f",NA,NA,NA
"5109","2023_03_21_LA1659_101_ss","2023_03_21","S. pimpinellifolium","LA1659","ss","ok",0.00081789,2488.238,6.74227
"5110","2023_03_21_LA1659_102_ss","2023_03_21","S. pimpinellifolium","LA1659","ss","ok",0.00094901,1693.772,6.593578
"5111","2023_03_21_LA1659_103_ss","2023_03_21","S. pimpinellifolium","LA1659","ss","ok",0.000849,1936.101,6.704938
"5112","2023_03_21_LA1659_104_ss","2023_03_21","S. pimpinellifolium","LA1659","ss","ok",0.0009109,1892.956,6.634565
"5113","2023_03_21_LA1659_105_ss","2023_03_21","S. pimpinellifolium","LA1659","ss","ok",0.00088512,2087.973,6.663274
"5114","2023_03_21_LA1659_106_ss","2023_03_21","S. pimpinellifolium","LA1659","ss","ok",0.00076804,1586.35,6.805156
"5115","2023_03_21_LA1659_107_ss","2023_03_21","S. pimpinellifolium","LA1659","ss","ok",0.00050222,2091.672,7.229959
"5116","2023_03_21_LA1659_108_ss","2023_03_21","S. pimpinellifolium","LA1659","ss","ok",0.00089834,2442.801,6.648449
"5117","2023_03_21_LA1659_109_ss","2023_03_21","S. pimpinellifolium","LA1659","ss","ok",0.00054106,2014.564,7.155467
"5118","2023_03_21_LA1659_110_ss","2023_03_21","S. pimpinellifolium","LA1659","ss","ok",0.00092847,1881.615,6.61546
"5119","2023_03_21_LA1659_111_ss","2023_03_21","S. pimpinellifolium","LA1659","ss","ok",0.0007604,2592.889,6.815153
"5120","2023_03_21_LA1659_112_ss","2023_03_21","S. pimpinellifolium","LA1659","ss","ok",0.00075823,1751.529,6.818011
"5121","2023_03_21_LA1659_113_ss","2023_03_21","S. pimpinellifolium","LA1659","ss","ok",0.00052269,2254.136,7.190009
"5122","2023_03_21_LA1659_114_ss","2023_03_21","S. pimpinellifolium","LA1659","ss","ok",0.00095993,1490.326,6.582137
"5123","2023_03_21_LA1659_115_ss","2023_03_21","S. pimpinellifolium","LA1659","ss","f",NA,NA,NA
"5124","2023_03_21_LA1659_116_ss","2023_03_21","S. pimpinellifolium","LA1659","ss","ok",0.0010427,2186.401,6.499429
"5125","2023_03_21_LA1659_117_ss","2023_03_21","S. pimpinellifolium","LA1659","ss","ok",0.00078177,2302.538,6.787437
"5126","2023_03_21_LA1659_118_ss","2023_03_21","S. pimpinellifolium","LA1659","ss","ok",0.0011195,2342.759,6.42836
"5127","2023_03_21_LA1659_119_ss","2023_03_21","S. pimpinellifolium","LA1659","ss","ok",0.00068962,2045.601,6.912857
"5128","2023_03_21_LA1659_120_ss","2023_03_21","S. pimpinellifolium","LA1659","ss","ok",0.00061488,2174.715,7.027571
"5129","2023_03_21_LA1659_121_ss","2023_03_21","S. pimpinellifolium","LA1659","ss","ok",0.0010223,2032.597,6.519187
"5130","2023_03_21_LA1659_122_ss","2023_03_21","S. pimpinellifolium","LA1659","ss","ok",0.0010412,1784.435,6.500868
"5131","2023_03_21_LA1659_123_ss","2023_03_21","S. pimpinellifolium","LA1659","ss","f",NA,NA,NA
"5132","2023_03_21_LA1659_124_ss","2023_03_21","S. pimpinellifolium","LA1659","ss","ok",0.00043145,1957.715,7.381846
"5133","2023_03_21_LA1659_126_ss","2023_03_21","S. pimpinellifolium","LA1659","ss","ok",0.00075235,1398.544,6.825796
"5134","2023_03_21_LA1659_127_ss","2023_03_21","S. pimpinellifolium","LA1659","ss","ok",0.00088226,1616.838,6.666511
"5135","2023_03_21_LA1659_128_ss","2023_03_21","S. pimpinellifolium","LA1659","ss","f",NA,NA,NA
"5136","2023_03_21_LA1659_129_ss","2023_03_21","S. pimpinellifolium","LA1659","ss","f",NA,NA,NA
"5137","2023_03_21_LA1659_130_ss","2023_03_21","S. pimpinellifolium","LA1659","ss","ok",0.00097258,2211.958,6.569045
"5138","2023_03_21_LA1659_131_ss","2023_03_21","S. pimpinellifolium","LA1659","ss","ok",0.00067839,1929.453,6.929275
"5139","2023_03_21_LA1659_132_ss","2023_03_21","S. pimpinellifolium","LA1659","ss","ok",0.001348,2164.607,6.24262
"5140","2023_03_21_LA1659_133_ss","2023_03_21","S. pimpinellifolium","LA1659","ss","ok",0.00077831,2482.002,6.791873
"5141","2023_03_21_LA1659_134_ss","2023_03_21","S. pimpinellifolium","LA1659","ss","ok",0.0011488,2197.32,6.402524
"5142","2023_03_21_LA1659_135_ss","2023_03_21","S. pimpinellifolium","LA1659","ss","ok",0.00050502,1756.17,7.2244
"5143","2023_03_21_LA1659_136_ss","2023_03_21","S. pimpinellifolium","LA1659","ss","f",NA,NA,NA
"5144","2023_03_21_LA1659_137_ss","2023_03_21","S. pimpinellifolium","LA1659","ss","f",NA,NA,NA
"5145","2023_03_21_LA2853_166_ss","2023_03_21","S. pimpinellifolium","LA2853","ss","ok",0.00063799,2172.794,6.990675
"5146","2023_03_21_LA2853_167_ss","2023_03_21","S. pimpinellifolium","LA2853","ss","ok",0.0012994,1778.803,6.27934
"5147","2023_03_21_LA2853_168_ss","2023_03_21","S. pimpinellifolium","LA2853","ss","ok",0.00061932,2144.078,7.020376
"5148","2023_03_21_LA2853_169_ss","2023_03_21","S. pimpinellifolium","LA2853","ss","ok",0.00089441,2117.8,6.652833
"5149","2023_03_21_LA2853_170_ss","2023_03_21","S. pimpinellifolium","LA2853","ss","ok",0.00082599,1250,6.732415
"5150","2023_03_21_LA2853_171_ss","2023_03_21","S. pimpinellifolium","LA2853","ss","ok",0.00077657,1495.286,6.794111
"5151","2023_03_21_LA2853_172_ss","2023_03_21","S. pimpinellifolium","LA2853","ss","ok",0.0011603,1240.48,6.392564
"5152","2023_03_21_LA2853_173_ss","2023_03_21","S. pimpinellifolium","LA2853","ss","ok",0.0013531,1163.488,6.238844
"5153","2023_03_21_LA2853_174_ss","2023_03_21","S. pimpinellifolium","LA2853","ss","ok",0.001409,1444.94,6.198362
"5154","2023_03_21_LA2853_175_ss","2023_03_21","S. pimpinellifolium","LA2853","ss","ok",0.0011026,2344.207,6.443571
"5155","2023_03_21_LA2853_176_ss","2023_03_21","S. pimpinellifolium","LA2853","ss","ok",0.0010885,1543.596,6.456442
"5156","2023_03_21_LA2853_177_ss","2023_03_21","S. pimpinellifolium","LA2853","ss","ok",0.0011018,1313.312,6.444297
"5157","2023_03_21_LA2853_178_ss","2023_03_21","S. pimpinellifolium","LA2853","ss","ok",0.00064955,1354.657,6.972718
"5158","2023_03_21_LA2853_180_ss","2023_03_21","S. pimpinellifolium","LA2853","ss","ok",0.0012634,2085.647,6.307436
"5159","2023_03_21_LA2853_181_ss","2023_03_21","S. pimpinellifolium","LA2853","ss","ok",0.00069002,2575.049,6.912277
"5160","2023_03_21_LA2853_182_ss","2023_03_21","S. pimpinellifolium","LA2853","ss","ok",0.0010043,2426.99,6.536952
"5161","2023_03_21_LA2853_183_ss","2023_03_21","S. pimpinellifolium","LA2853","ss","ok",0.0004814,1798.543,7.272299
"5162","2023_03_21_LA2853_184_ss","2023_03_21","S. pimpinellifolium","LA2853","ss","ok",0.0010091,865.0925,6.532184
"5163","2023_03_21_LA2853_185_ss","2023_03_21","S. pimpinellifolium","LA2853","ss","ok",0.00097498,1887.555,6.566581
"5164","2023_03_21_LA2853_186_ss","2023_03_21","S. pimpinellifolium","LA2853","ss","ok",0.0008523,1894.461,6.701059
"5165","2023_03_21_LA2853_187_ss","2023_03_21","S. pimpinellifolium","LA2853","ss","f",NA,NA,NA
"5166","2023_03_21_LA2853_188_ss","2023_03_21","S. pimpinellifolium","LA2853","ss","ok",0.001126,1671.807,6.422571
"5167","2023_03_21_LA2853_189_ss","2023_03_21","S. pimpinellifolium","LA2853","ss","ok",0.00087869,992.437,6.670565
"5168","2023_03_21_LA2853_190_ss","2023_03_21","S. pimpinellifolium","LA2853","ss","ok",0.00051729,2525.938,7.200394
"5169","2023_03_21_LA2853_191_ss","2023_03_21","S. pimpinellifolium","LA2853","ss","ok",0.0017325,2037.27,5.991677
"5170","2023_03_21_LA2853_192_ss","2023_03_21","S. pimpinellifolium","LA2853","ss","ok",0.00077233,1642.335,6.799586
"5171","2023_03_21_LA2853_193_ss","2023_03_21","S. pimpinellifolium","LA2853","ss","ok",0.000778,1675.35,6.792271
"5172","2023_03_21_LA2983_27_ss","2023_03_21","S. pimpinellifolium","LA2983","ss","ok",0.0017185,2343.139,5.999791
"5173","2023_03_21_LA2983_28_ss","2023_03_21","S. pimpinellifolium","LA2983","ss","ok",0.0013693,2503.033,6.226943
"5174","2023_03_21_LA2983_29_ss","2023_03_21","S. pimpinellifolium","LA2983","ss","ok",0.0020383,2615.835,5.829126
"5175","2023_03_21_LA2983_30_ss","2023_03_21","S. pimpinellifolium","LA2983","ss","f",NA,NA,NA
"5176","2023_03_21_LA2983_32_ss","2023_03_21","S. pimpinellifolium","LA2983","ss","f",NA,NA,NA
"5177","2023_03_21_LA2983_33_ss","2023_03_21","S. pimpinellifolium","LA2983","ss","f",NA,NA,NA
"5178","2023_03_21_LA2983_34_ss","2023_03_21","S. pimpinellifolium","LA2983","ss","f",NA,NA,NA
"5179","2023_03_21_LA2983_35_ss","2023_03_21","S. pimpinellifolium","LA2983","ss","f",NA,NA,NA
"5180","2023_03_21_LA2983_37_ss","2023_03_21","S. pimpinellifolium","LA2983","ss","ok",0.0021295,2211.054,5.785355
"5181","2023_03_21_LA2983_39_ss","2023_03_21","S. pimpinellifolium","LA2983","ss","f",NA,NA,NA
"5182","2023_03_21_LA2983_41_ss","2023_03_21","S. pimpinellifolium","LA2983","ss","ok",0.0019368,2347.879,5.880205
"5183","2023_03_21_LA2983_42_ss","2023_03_21","S. pimpinellifolium","LA2983","ss","ok",0.0016066,2403.563,6.067122
"5184","2023_03_21_LA2983_43_ss","2023_03_21","S. pimpinellifolium","LA2983","ss","ok",0.0011213,2180,6.426754
"5185","2023_03_21_LA2983_44_ss","2023_03_21","S. pimpinellifolium","LA2983","ss","ok",0.0020742,2614.204,5.811667
"5186","2023_03_21_LA2983_45_ss","2023_03_21","S. pimpinellifolium","LA2983","ss","f",NA,NA,NA
"5187","2023_03_21_LA2983_46_ss","2023_03_21","S. pimpinellifolium","LA2983","ss","f",NA,NA,NA
"5188","2023_03_21_LA2983_47_ss","2023_03_21","S. pimpinellifolium","LA2983","ss","ok",0.0023858,2460,5.671708
"5189","2023_03_21_LA2983_48_ss","2023_03_21","S. pimpinellifolium","LA2983","ss","ok",0.0019315,2415.567,5.882945
"5190","2023_03_21_LA2983_49_ss","2023_03_21","S. pimpinellifolium","LA2983","ss","f",NA,NA,NA
"5191","2023_03_21_LA2983_50_ss","2023_03_21","S. pimpinellifolium","LA2983","ss","ok",0.0018308,2130,5.936489
"5192","2023_03_21_LA2983_51_ss","2023_03_21","S. pimpinellifolium","LA2983","ss","ok",0.0014766,2594.743,6.1515
"5193","2023_03_21_LA2983_53_ss","2023_03_21","S. pimpinellifolium","LA2983","ss","ok",0.0018275,1933.894,5.938293
"5194","2023_03_21_LA2983_54_ss","2023_03_21","S. pimpinellifolium","LA2983","ss","ok",0.0018591,2240,5.92115
"5195","2023_03_21_LA2983_55_ss","2023_03_21","S. pimpinellifolium","LA2983","ss","ok",0.0011262,2455.522,6.422393
"5196","2023_03_21_LA2983_56_ss","2023_03_21","S. pimpinellifolium","LA2983","ss","f",NA,NA,NA
"5197","2023_03_21_LA2983_57_ss","2023_03_21","S. pimpinellifolium","LA2983","ss","ok",0.0015224,1644.272,6.120954
"5198","2023_03_21_LA2983_58_ss","2023_03_21","S. pimpinellifolium","LA2983","ss","f",NA,NA,NA
"5199","2023_03_21_LA2983_59_ss","2023_03_21","S. pimpinellifolium","LA2983","ss","ok",0.0016668,1857.829,6.030337
